frames,Rg,degrees,mean_curv,max_curv_monomer,max_curv,min_curv_monomer,min_curv,turning_number,winding_number,density
3929.0,8.108206184089362,-137.72491409803504,47.97349,13,112.64689,36,0.31126,0.0817142119076382,0.0624864023807595,0.24208649571516608
3930.0,8.105037871762413,-124.99600823091951,46.90343,13,116.91511,14,0.53908,0.1800337199623387,0.0974317259334234,0.24227579909769412
3931.0,8.104729016888875,-139.0783440003245,47.79358,13,116.01231,28,1.06178,0.1650864394427866,0.0594729852588864,0.2422942647334751
3932.0,8.086987039267333,-146.45523639869197,49.85665,21,118.1277,40,0.14751,0.1199404573961631,0.0391439910332522,0.24335856592033533
3933.0,8.083336141873037,-154.44816729940828,50.02209,21,118.26052,44,0.73646,0.1745816458576297,0.0171768150416505,0.24357844488668687
3934.0,8.07139681095714,-172.50815333530937,49.78872,1,114.09972,2,0.78269,0.1125584420702349,-0.0312412960386564,0.24429958761457907
3935.0,8.052050631528328,15.496713954418992,49.84745,13,121.70522,44,1.04954,0.0242586735978195,-0.0943469846770803,0.24547492583042443
3936.0,8.008071243945373,7.3332374401392,47.27307,21,114.53628,31,0.44694,0.0729170549547009,-0.0703356194553911,0.24817856852039494
3937.0,8.020976048259717,13.370984051126968,46.26338,21,120.26546,40,0.03161,0.0716306528963515,-0.0859822011780708,0.24738063084732662
3938.0,8.054828169118823,15.891260795753569,46.50223,23,115.33544,8,0.1465,0.0185382733093029,-0.0936712067449979,0.24530566131855636
3939.0,8.033709864618904,13.10201469333623,49.57295,1,121.09518,11,0.50695,0.0094396427625743,-0.0872585749929318,0.24659703197520452
3940.0,8.011247184788731,11.716609608180192,46.93416,23,115.65597,43,0.06234,0.0653510930571725,-0.0827336005239295,0.24798183405475982
3941.0,8.007782769253279,16.368916236238988,46.87896,23,114.68768,43,0.63113,-0.001155166862769,-0.0971467450432315,0.248196449756125
3942.0,8.022955128827986,12.15596822503936,47.55221,23,112.67169,47,0.60271,0.0041585899966943,-0.0870295799348053,0.24725859954920146
3943.0,8.043182264879665,-179.80541109232536,47.11647,21,117.96426,8,1.6617,0.0935153704902804,-0.053367320825295,0.24601654274927573
3944.0,8.02090370033749,16.63753782647032,47.81471,46,108.20331,30,2.28639,0.0662898271086455,-0.097630562544819,0.2473850935752253
3945.0,8.000614086923244,18.43928793302871,48.37936,21,113.96175,39,4.56468,0.0620453404449486,-0.1036343336848585,0.24864142525407756
3946.0,7.990776556756035,25.81744021598452,47.07785,1,118.51279,32,1.5905,0.0378877820363888,-0.1237262396007696,0.24925401231954947
3947.0,7.98385631767436,24.43005111020925,46.26504,21,111.33778,20,5.08768,0.0663872660460519,-0.1200048821822767,0.2496862958780375
3948.0,7.988087128928418,25.890948046119405,47.43421,21,113.7983,24,0.01081,0.0456794384630432,-0.123706758153602,0.24942187817099362
3949.0,7.970308769292884,30.73140734270515,46.41495,1,111.87523,44,0.42146,0.0033868466985903,-0.137728913204102,0.25053582682941455
3950.0,7.97667241887325,34.20007014591502,47.33467,1,118.33384,37,0.61201,-0.0247841426167304,-0.1487936356886631,0.2501362400933896
3951.0,7.968515619939443,38.221094900139946,46.91112,1,120.29189,44,0.90713,-0.0599121521826535,-0.161210492132529,0.25064859531085265
3952.0,7.99036857198779,33.98185784539835,47.46338,14,123.21375,41,1.65785,-0.0753444361649542,-0.1497321706325352,0.24927946657380695
3953.0,7.975932810985075,40.677458461037475,46.89835,1,120.82571,35,2.72962,-0.0836630183916658,-0.1686290760559572,0.2501826324886927
3954.0,7.955066746928975,40.73694251069779,46.87017,26,119.48841,47,0.6673,-0.0819693360129939,-0.1679703959953129,0.251496807073325
3955.0,7.980142760212579,26.78241749089663,45.81458,23,115.72085,44,0.57127,-0.0409602056183142,-0.130518301064048,0.24991873285989474
3956.0,7.968839677978523,40.21971825137328,46.43179,26,118.53015,20,0.66568,-0.0959960475289223,-0.1676055480076606,0.2506282101496374
3957.0,7.954376300146814,31.25864781600322,48.20825,46,117.0596,20,0.08424,-0.0717516736684142,-0.1435665046641639,0.25154046925144946
3958.0,7.917069688659623,40.3534135845853,48.8328,21,117.42106,35,0.16286,-0.1774278099250145,-0.1703461894739811,0.253916659619769
3959.0,7.910782975270353,39.75956821730986,49.96598,46,118.9282,33,0.72297,-0.1563973243042034,-0.1665999869110881,0.25432039602879913
3960.0,7.923940790657788,46.69860154307662,49.33564,26,119.88358,10,3.58929,-0.1933589444820708,-0.1854400658928802,0.25347649206265493
3961.0,7.860920928020421,54.13864904542166,51.70511,15,119.25683,34,0.90004,-0.2806366485278407,-0.2075014084425653,0.25755695151365576
3962.0,7.82511661278405,61.83595856676325,49.25053,26,116.16171,25,1.2138,-0.2764150360166731,-0.2285294073486222,0.2599192798628164
3963.0,7.825962988004792,56.91144504688981,50.65699,46,114.109,3,4.79507,-0.2481708882339586,-0.2148621187053998,0.25986306254046876
3964.0,7.785443910982115,51.163385176224864,51.16273,22,118.87337,18,0.54509,-0.2397533266465493,-0.198694212133201,0.2625749981855827
3965.0,7.768773279135529,56.569520665087225,48.88057,15,115.38249,32,0.59877,-0.2386512457979956,-0.2124762128346358,0.2637031010345756
3966.0,7.7633746514042015,46.13097463011994,49.20988,22,114.02959,6,1.42179,-0.2083473478413301,-0.1828605727324599,0.2640699852656649
3967.0,7.779645516325148,40.21288019893794,46.83619,22,108.22393,30,0.09353,-0.1773020449248521,-0.1674382455674136,0.26296655352058657
3968.0,7.772659621541176,42.51216241992557,47.73725,15,116.19151,6,0.91456,-0.112696430906005,-0.1713412738241221,0.26343946300513066
3969.0,7.777899616211861,46.19887629844917,50.27811,5,118.64907,3,0.46188,-0.1615101016157931,-0.1815245071324585,0.26308462263607446
3970.0,7.787641456587742,53.05243445642097,50.70667,15,118.44428,27,0.19171,-0.2048311170386998,-0.2009624967845713,0.26242683031634345
3971.0,7.790655821587,48.30909614289513,48.61697,48,116.96044,37,0.46393,-0.2502174985793204,-0.1897826299374611,0.2622237929255315
3972.0,7.821543082606552,52.80426087884388,48.93389,22,120.82594,42,2.59644,-0.2605755588399071,-0.2006316201063646,0.2601568395268563
3973.0,7.8091694185383105,75.93934095759877,49.32894,22,116.58927,9,1.25352,-0.3021203914312,-0.2644263816930772,0.260981932055557
3974.0,7.797755077238193,86.78015447030427,48.47801,22,113.76526,3,0.33009,-0.3321799965006972,-0.2951163143031836,0.2617465411251139
3975.0,7.780619548108823,100.55479914981424,47.87964,26,112.50326,6,0.83965,-0.339065296601828,-0.3327823439631944,0.26290071769683526
3976.0,7.780094550933841,99.43972133948162,50.46519,26,114.86628,35,1.36004,-0.3409513881220348,-0.3293977869325982,0.26293619973115323
3977.0,7.753492076918983,81.32658450523908,51.15136,48,113.23569,25,0.87915,-0.3364483047034146,-0.2786914600724512,0.26474357967308665
3978.0,7.759875406458362,79.22187006247253,51.26704,36,116.77505,35,0.9976,-0.3125144073000291,-0.2723176614666499,0.2643081988600411
3979.0,7.770583665337946,89.83112381397896,50.5214,36,116.67149,31,3.17611,-0.2539168232634523,-0.2986984775603459,0.26358024054854384
3980.0,7.726958561136258,86.70055404802591,48.39452,47,119.31261,11,3.30423,-0.2205781424487436,-0.2880422690851733,0.2665649014010139
3981.0,7.724169096121961,80.23762215819283,47.69651,26,110.45979,14,2.13262,-0.1755442488916337,-0.2688232698885636,0.2667574678045481
3982.0,7.7211262625207135,79.56836574042407,47.86947,26,110.11131,29,1.07417,-0.1502879641291734,-0.266008169590173,0.2669677631683979
3983.0,7.737679304835989,82.09997081376713,47.90834,26,117.44877,44,0.90367,-0.1242102015098828,-0.2734855059137652,0.26582674875422646
3984.0,7.740806540664102,57.46372789652776,46.52723,15,115.59369,1,0.17606,-0.0478663137137078,-0.2033198440424457,0.2656120075621034
3985.0,7.719460493146612,72.500908549846,46.59973,15,114.21617,28,1.80803,-0.0703668361768127,-0.2446823791246494,0.2670829926473
3986.0,7.719806104039591,60.58847910784465,46.6164,36,114.94669,48,1.82612,-0.0561636764935722,-0.2113488891854821,0.267059078905404
3987.0,7.689145454170973,70.05461385238223,50.22943,15,122.92745,13,1.92929,-0.1471211908691106,-0.2386794077394474,0.26919313405941375
3988.0,7.69501504139772,58.622440133000936,49.88115,3,121.87554,45,0.19954,-0.1446555072576709,-0.2064532557668248,0.2687826215501775
3989.0,7.655992193522366,49.230834917720045,51.3342,22,114.80517,12,1.27472,-0.1345370361539138,-0.1809143993930682,0.2715295924509241
3990.0,7.65877949241937,48.13998675238503,51.05025,17,120.48485,6,5.16649,-0.1783873332638903,-0.1800490579752041,0.27133199010056847
3991.0,7.632737715736828,42.46998490946402,47.42278,3,119.1466,20,1.46057,-0.1336129878061999,-0.163870824885268,0.27318663816422223
3992.0,7.6109494662891395,43.698458660875986,48.11652,47,115.85783,23,0.96391,-0.1619534384703229,-0.1676822629428186,0.2747530073958639
3993.0,7.592555969472429,39.865597395136746,46.05998,3,119.11372,4,0.0515,-0.1098072846260716,-0.1567929083692264,0.27608583655634494
3994.0,7.566032910595091,41.082854072298375,50.33065,26,121.89852,4,9.86639,-0.1693648214509971,-0.1621483089401136,0.2780248912508293
3995.0,7.539623445595595,29.29431641544832,50.17528,26,119.09162,37,2.9291,-0.1458081613478818,-0.1299429129415027,0.27997600941009326
3996.0,7.51782379959645,32.769031658083264,49.89328,15,123.04791,12,2.18856,-0.1349609260345504,-0.139134577159382,0.28160207225087164
3997.0,7.540041527276751,40.42096396464686,51.07712,43,119.37641,16,3.78805,-0.1619891274342334,-0.1602061983074821,0.27994496194302304
3998.0,7.521170477824859,26.04997710857515,51.11824,15,119.31776,13,0.0467,-0.1582097029225595,-0.1231095111552758,0.2813515203317941
3999.0,7.536790895298305,33.07761170617171,49.2561,15,121.90745,2,8.76243,-0.1263217283177141,-0.1401863989814683,0.28018649558779807
4000.0,7.56576904723988,16.062419890617704,51.79,43,113.13187,33,1.26683,-0.0512154700915095,-0.0940911511541213,0.2780442843513692
4001.0,7.573442496354984,15.668039969143509,52.77851,43,114.6604,5,2.01061,-0.0710410407882129,-0.0920422387827537,0.2774811381196036
4002.0,7.575278444229942,11.770485112529798,52.84877,8,112.05842,37,1.7082,-0.0825598925383209,-0.0818916148430449,0.2773466535127449
4003.0,7.593850767078496,20.081086580779996,51.19343,30,116.28806,37,1.39642,-0.11491071296017,-0.1034972836479002,0.27599169596408046
4004.0,7.610359686363881,19.20043860539263,54.52375,43,119.94782,47,1.21291,-0.1656576750989221,-0.1016919400972407,0.27479559410498094
4005.0,7.634861900230291,6.914298340678684,55.02532,30,119.55526,47,2.31967,-0.1422297123634588,-0.0681608143462104,0.2730346463921848
4006.0,7.609196489129612,15.42210452358944,55.92718,22,124.90927,2,0.11005,-0.1644334810841869,-0.0895067886272438,0.2748796150411919
4007.0,7.629920574983469,26.756172297241676,56.21156,30,116.31988,7,2.23012,-0.2091508623568086,-0.1200156210282623,0.2733884088856818
4008.0,7.628860417782587,4.66323426355072,58.44867,15,119.87213,16,0.41563,-0.1260360066069687,-0.0594098441251471,0.2734643979097622
4009.0,7.662289997813451,-173.23964158076927,57.7465,8,120.71163,2,0.41163,-0.1131201641742186,-0.0286775060708188,0.27108342362327975
4010.0,7.660796423030936,-170.53240519734783,58.27988,15,124.70304,5,0.9994,-0.0918464475275459,-0.0204393260769139,0.2711891366097205
4011.0,7.638936149184729,-162.0129715488448,58.55957,4,119.08679,2,0.34519,-0.0487463905386733,0.0027384420641411,0.2727434764054208
4012.0,7.611245282663632,-160.91605233364947,57.80421,38,121.76448,31,1.50586,-0.0303985781752431,0.0069582690198819,0.27473165087506407
4013.0,7.596088068706523,-179.85718928000924,58.51699,41,117.5934,31,0.53785,-0.0610825033609519,-0.0442942242603224,0.2758291423624457
4014.0,7.5740475517605,4.357772916424622,58.95152,46,116.33937,23,1.99253,-0.06276672738285,-0.0554388551478493,0.2774368065372187
4015.0,7.551097763530032,4.885378393055348,59.40834,20,116.95394,18,0.02284,-0.0765256970848512,-0.0562609576926061,0.27912577728924964
4016.0,7.5177251577425315,-172.41030335594172,61.79853,20,118.20358,13,4.76844,-0.0751557402719915,-0.0239276987944649,0.2816094622344453
4017.0,7.520573454439998,3.2032260414229654,58.34811,45,120.79491,16,1.59826,-0.1196195428695578,-0.0531528954615006,0.28139619248487846
4018.0,7.52076826014266,-173.3890489525253,62.34963,24,114.75372,19,2.1093,-0.1121186159030507,-0.0260295202759806,0.28138161501854675
4019.0,7.523418446025459,-157.8119751222894,59.52362,45,119.98338,7,0.25079,-0.0611887296726992,0.0164833793296325,0.2811834119683546
4020.0,7.53973983539374,-153.88271290869247,58.82995,15,120.61591,25,4.36425,-0.0105658689691403,0.0285581031434591,0.2799673655840683
4021.0,7.489285444695489,-143.00104258987506,60.29705,8,114.93171,16,2.4865,0.0443247818510839,0.0583960656133175,0.2837522831449677
4022.0,7.463888192535819,-132.89222989090763,62.03656,5,118.14197,16,2.65982,0.0606505862206319,0.085505892368646,0.28568660715105576
4023.0,7.469760933734845,-128.83485502797205,59.59671,27,117.15038,34,2.58805,0.0285941803446608,0.0959881571982592,0.28523756895768737
4024.0,7.463241127961055,-136.4286535054345,59.41112,27,116.46847,7,3.71038,-0.0447753572394107,0.0748427952249909,0.2857361474763387
4025.0,7.468627450350082,-141.80738773758569,56.86397,22,118.41135,28,3.77726,-0.0399309298007822,0.0613009513389807,0.28532415423219837
4026.0,7.485112267177489,-131.88205725400448,55.07117,41,113.51909,21,0.25516,-0.0192621019842234,0.0884194713426899,0.28406877238543543
4027.0,7.473587512194512,-121.3692216524776,57.12238,48,117.83467,19,2.05147,0.0242456706154589,0.1175970180291182,0.2849455527049386
4028.0,7.501451504641127,-124.76527988016366,54.78421,8,114.99582,13,1.46511,0.0162424405609073,0.1078282337275939,0.28283263502334527
4029.0,7.492848881034199,-112.39118412569366,54.51912,38,121.20822,6,1.87078,0.0819820243974744,0.142729780895743,0.28348245446525
4030.0,7.505893483658077,-96.46693836755308,54.00126,8,116.23472,13,0.87329,0.0773781496473703,0.1841105500900945,0.28249797403100907
4031.0,7.52284717991257,-84.35320984231025,50.87957,8,122.5636,6,2.38529,0.0713628091334676,0.216814312664512,0.28122611831340266
4032.0,7.50818035415718,-79.8491882078164,48.49087,1,109.72174,37,0.00782,0.0538400759772283,0.2280261101331911,0.28232591159609427
4033.0,7.496384377304202,-95.2882086229294,49.69578,28,100.11386,42,3.56047,0.0323728161570646,0.1863651559465601,0.28321512163767515
4034.0,7.472796777145137,-97.73672948364433,47.8765,8,115.18968,29,0.3693,0.0347546742693926,0.1785910824481666,0.28500585900346437
4035.0,7.517427552186948,-97.7599602819015,50.55972,22,109.70352,27,0.57375,0.0209409630694042,0.17921536037845,0.2816317598086677
4036.0,7.505003981466283,-93.02580413245272,49.9206,28,107.87262,29,1.18928,-0.0087342397839037,0.1925917529522063,0.28256494200567134
4037.0,7.509076410169938,-91.83703690390558,50.97374,28,115.4434,3,3.55526,-0.0537578993061911,0.1950135097104547,0.28225853587028754
4038.0,7.509575441189925,-88.78118562026278,51.60214,28,117.48319,27,2.35447,-0.03975606306703,0.2026186250253483,0.28222102347400346
4039.0,7.468004387256403,-89.61692717327429,52.85725,28,109.0686,13,0.1676,-0.0346162740692813,0.2002063804760156,0.28537176597878805
4040.0,7.459355430968591,-90.23462514025744,54.55875,43,118.69776,16,4.14961,-0.0211928204302073,0.1978977897557166,0.28603391402775
4041.0,7.47662919066452,-100.47814041362358,54.58909,34,114.39075,33,3.12136,-0.082994866854664,0.1707380110181889,0.2847137540078116
4042.0,7.436462263587625,-105.3818299397405,56.41585,17,113.50192,16,6.22137,-0.0996626808732984,0.1566715457174805,0.28779773703853045
4043.0,7.447625543842727,-110.79141529211614,56.99578,43,118.382,36,6.31388,-0.1226312573643876,0.1399704866134769,0.2869356209289147
4044.0,7.4605232547378755,-119.23052884818809,55.72793,43,107.23765,1,0.13582,-0.1202783695856221,0.1150921971081038,0.28594437310731635
4045.0,7.440521838857339,-145.34213702677616,54.86289,43,110.52901,27,0.75549,-0.1892442050870177,0.043498616141856,0.2874837757662018
4046.0,7.44132449566009,-148.26500390167638,55.19276,22,114.96696,45,1.86653,-0.1457831424112233,0.0372391408832707,0.28742176036464484
4047.0,7.387648548968014,-155.79835870628983,57.65633,43,117.21152,29,8.24659,-0.1905306861938149,0.0165706983979423,0.29161353552988367
4048.0,7.393367662075506,-152.97440803537006,56.70878,42,109.80792,8,1.40739,-0.1687570826805155,0.0244032703683296,0.291162556809359
4049.0,7.3556700181906525,-170.02931867644128,58.21739,43,111.53399,33,1.29462,-0.2201588173628656,-0.0222379524763078,0.2941546074570255
4050.0,7.346818318731023,-161.35215916108405,60.08514,21,118.75356,23,0.53503,-0.263453480635369,0.0021842300754481,0.294863849640944
4051.0,7.310819684319016,-169.31529870026628,57.60904,17,119.44704,6,1.41566,-0.2946875597287574,-0.0200547182433994,0.2977748308661109
4052.0,7.31566598146406,-174.39124669511267,56.37089,47,118.56462,38,1.95332,-0.3092442561996197,-0.0334726555717431,0.29738043688464266
4053.0,7.312493950136829,-174.26488715274314,55.51086,42,109.89385,32,3.2931,-0.3114337359203504,-0.0338580062278447,0.2976384896534599
4054.0,7.311362798263493,-175.42434303032945,54.3353,3,113.30618,23,4.40092,-0.27996826820202,-0.0359358944044959,0.2977305929693898
4055.0,7.317455158730605,-176.687963378673,55.52433,22,111.91909,45,11.08453,-0.2752179259820604,-0.0399266627774178,0.29723503079512675
4056.0,7.344457169437152,-174.68963441559916,50.12723,3,117.47786,13,0.46858,-0.3179305501314684,-0.0348298175599214,0.29505347004905236
4057.0,7.357002743306707,-171.04968089708763,49.08171,21,120.90605,23,1.7752,-0.2857561317537514,-0.02464411120068,0.29404804457019146
4058.0,7.373598830820645,-179.48961018580732,51.37212,41,118.50097,28,1.52081,-0.3003905805297542,-0.048517485323672,0.2927258800958008
4059.0,7.365805730248328,-168.17475216109136,51.2923,21,121.5697,32,0.37699,-0.2571487878400413,-0.0185032196613877,0.2933456219398098
4060.0,7.364554686151144,-179.15315572963567,53.34533,10,117.3352,26,7.46398,-0.2436655740333612,-0.049412782458316,0.29344529381278334
4061.0,7.384204584138814,-170.68775233985536,53.07011,41,116.13854,44,0.35229,-0.2139280389253064,-0.0278256618742152,0.2918856138427356
4062.0,7.388417611466824,-179.5809100889785,53.14559,10,114.05714,6,3.46448,-0.2934426922374551,-0.0506217045786678,0.2915528304170975
4063.0,7.420212134173128,1.3051154986011824,52.94209,5,122.44352,46,1.56002,-0.2880723559500723,-0.0556982012671785,0.2890596609260396
4064.0,7.395520470633416,7.528000586006925,53.46104,21,117.60127,38,3.81865,-0.3433552914221236,-0.0726689098853733,0.29099306880254616
4065.0,7.389071154504257,9.596728888133768,53.41536,21,119.56218,9,0.30065,-0.3783732321528162,-0.076387919048299,0.29150125860464465
4066.0,7.382156064277515,13.29345247658992,52.54353,21,117.98596,31,4.40491,-0.3856874846500597,-0.0863616331288987,0.2920476305852957
4067.0,7.373174290392191,8.919156504027256,49.11827,19,109.64948,45,2.90904,-0.3966999599077956,-0.0753657282313625,0.2927595908270136
4068.0,7.398499030526353,5.1601772411521125,49.18706,4,113.21422,6,2.69728,-0.3699582100867463,-0.0658638709570928,0.29075881431122186
4069.0,7.403108562812491,6.740056097946905,48.90357,27,112.22664,22,1.83225,-0.3820035847505982,-0.0688418274061866,0.2903968461258932
4070.0,7.436090998024092,8.292207289946717,47.85326,41,110.8095,36,3.7584,-0.3770277632511484,-0.0728198211870262,0.28782647580905274
4071.0,7.436997941124045,5.444362781832268,45.37216,30,109.22012,39,0.22533,-0.3435004897527284,-0.0648720510896491,0.2877562791191481
4072.0,7.452762228563534,1.5873627765614202,45.00676,30,119.69831,26,3.76704,-0.3264039060809544,-0.0537927423002533,0.28654022661854345
4073.0,7.457401897783524,-173.1262006172592,45.71223,41,117.39157,46,4.72608,-0.278167301260022,-0.029974339187301,0.28618379194476534
4074.0,7.467616919045898,-164.66094081431422,48.01098,41,115.17004,17,1.93603,-0.2889845298004861,-0.0082888925144885,0.2854013806088096
4075.0,7.4641893191047375,-151.9869824630237,46.77672,41,121.15768,2,2.32636,-0.2297730334201373,0.0256258115818926,0.285663556799888
4076.0,7.483254285011542,-137.15986415911402,47.9317,18,116.7006,6,4.1344,-0.2069797466233759,0.0657295342681058,0.28420985010770144
4077.0,7.46520042958318,-138.91504875928797,46.64217,11,117.58303,17,4.00801,-0.1964830431820745,0.0604770310948682,0.2855861796798
4078.0,7.471229668300801,-138.04503573630348,48.51207,30,116.99796,2,1.24383,-0.1648730260924223,0.0619627286737286,0.2851254329059091
4079.0,7.432994221402075,-122.27844646280118,49.7957,28,110.89229,34,6.12145,-0.1260297681829239,0.1056262210670623,0.28806635759863275
4080.0,7.433539734748604,-110.16813570516328,48.52355,41,109.90732,37,3.01937,-0.086474280018377,0.1375875314529382,0.2880240794156073
4081.0,7.443331202562519,-106.9183813436004,48.72546,19,121.19985,7,0.03394,-0.1104110988765711,0.1449863071646587,0.28726680461524584
4082.0,7.440172437583622,-115.93188978037588,46.33265,41,113.94911,25,1.6873,-0.1325536062951767,0.1192304962329308,0.28751077770919203
4083.0,7.436916089422794,-119.96183107541454,48.84784,41,113.67801,32,0.69105,-0.1965663661518363,0.1095355234788306,0.28776261332282177
4084.0,7.439232157985359,-105.18236697518434,50.00398,11,110.90049,26,4.00414,-0.1301583605174697,0.1500794306013751,0.2875834619856402
4085.0,7.455031159295063,-115.76774082550968,50.55647,11,112.05437,26,0.83085,-0.099977778946692,0.1199363256381698,0.2863658367394376
4086.0,7.468096305972865,-120.07145056983018,49.48004,11,117.1767,25,1.78715,-0.1041083594409593,0.1088981009114023,0.2853647412046179
4087.0,7.479283027339176,-119.7077786441954,48.49434,30,123.28996,3,2.83462,-0.100043117088921,0.1103783682323663,0.28451174273229535
4088.0,7.481986066865067,-116.73886288818947,47.56977,30,122.19202,31,1.93938,-0.137818582683848,0.1192763921379216,0.2843062070465965
4089.0,7.478834967002181,-116.92156034369722,47.18519,30,116.21101,25,1.24683,-0.0957870527911286,0.1183487280124888,0.28454583420417157
4090.0,7.509490673328335,-131.10692546350268,48.45533,28,119.96558,9,0.69974,-0.1157013321772405,0.0815681278135458,0.28222739498672533
4091.0,7.496629774048014,-123.45263371561325,50.14948,39,115.60403,3,0.19099,-0.0834622853722385,0.1034024543917321,0.28319658025755484
4092.0,7.471957656836565,-107.12912646983976,53.11116,5,116.18899,2,1.48831,-0.0065018116521701,0.1477635167838033,0.28506987639867887
4093.0,7.477627600378217,-91.63011185472524,52.64797,28,107.79041,29,4.33816,0.0644370379288675,0.1902202956342875,0.2846377293605273
4094.0,7.514530505132779,-100.28698221133448,52.58093,30,113.96259,35,2.9601,0.0649932228557204,0.1660411732966506,0.2818489544118399
4095.0,7.493461543416575,-94.14213116806268,52.93574,18,118.44095,25,1.44052,0.0708104522988873,0.1839818114943008,0.28343610153878357
4096.0,7.476146262319965,-92.21189381960372,55.83251,18,121.09339,35,5.07316,0.0547778604031645,0.1905032297506292,0.28475053787423693
4097.0,7.466544233291891,-96.51931193110424,53.68961,18,119.08982,48,0.56394,0.1068942087797179,0.1786117146140598,0.2854833912356577
4098.0,7.491909921633665,-92.21965555319788,52.60465,18,117.12592,40,2.0109,0.0848967025743444,0.1899996815168265,0.2835535165037256
4099.0,7.476394168255478,-94.27035853798984,55.54155,18,109.62262,7,1.90867,0.1039407962191637,0.1857400355259445,0.28473165439202885
4100.0,7.486032889110631,-101.3020110335186,55.10358,18,113.07958,26,3.89347,0.0558496432630003,0.1664826536272367,0.28399890791500826
4101.0,7.46488142799021,-73.56451022076601,54.76353,41,118.71737,11,1.36054,0.1319557796820262,0.2434083868538404,0.2856105884781705
4102.0,7.469149998170751,-81.58857325933609,53.73138,5,115.21242,19,0.93173,0.1310217758340317,0.2210212114890544,0.2852842326080261
4103.0,7.451912932855249,-69.25828579465934,53.73661,5,122.97591,11,1.3753,0.2082919672929307,0.2564210963259524,0.286605544411344
4104.0,7.442275790526326,-52.89830031621013,53.6021,13,119.34653,4,1.08554,0.2710393484276806,0.3034858745304869,0.28734828677191726
4105.0,7.459059383674791,-52.805273983101834,50.44678,5,111.44287,20,0.17211,0.3078987687310123,0.3030824927915024,0.2860566196377411
4106.0,7.472987108714799,-53.56686005824894,51.20452,41,107.04691,10,3.05417,0.37556497643119,0.3024149320133589,0.28499134140269256
4107.0,7.473352062455615,-45.9437051530249,50.14178,35,120.4142,19,1.08875,0.3803423665789653,0.3226220710213118,0.28496350754294764
4108.0,7.4433835274288995,-50.842830885931335,51.55383,41,119.99561,48,3.17411,0.3199955313209348,0.3074048645567966,0.2872627658217915
4109.0,7.443364127632321,-45.26351089011631,50.35904,44,115.01645,25,0.83376,0.3892297506404029,0.3236789781096238,0.28726426322172743
4110.0,7.453274774925614,-28.16411412227753,50.24397,41,117.59748,29,1.38776,0.3902690852198444,0.3705406974268887,0.2865008184106427
4111.0,7.4515940489228685,-7.334603794709679,53.20743,44,118.99303,12,0.48243,0.4205582245129862,0.4282498919989224,0.28663007496359943
4112.0,7.405945390543695,-14.626684845929702,54.18061,31,117.59826,6,3.90375,0.4259819079579186,0.4081478988407693,0.29017441725168697
4113.0,7.401773872046965,-10.101681713002025,53.27457,13,115.19537,27,0.37289,0.3947326595637918,0.4189857943571721,0.2905015845144884
4114.0,7.377566603252136,170.4322353748952,54.16793,13,114.18652,40,0.76863,0.4273749129634758,0.4751955755044845,0.2924110995154122
4115.0,7.389506732377784,166.51546626938753,52.31664,13,117.95223,40,1.54399,0.4615234297071097,0.4875065353241711,0.29146689426592615
4116.0,7.366665383573986,161.64701933219214,53.67285,13,121.24382,27,0.21061,0.4714566160092413,0.5006131806872326,0.2932771619752205
4117.0,7.391342526598407,161.74636632977695,53.83322,1,117.67591,18,0.55564,0.4855416657768052,0.4996369049962046,0.2913221284700599
4118.0,7.36870805081171,170.3891582295716,54.87,41,119.44697,12,1.89636,0.474591162043016,0.4745061967573096,0.29311458676856605
4119.0,7.3629287280426094,171.73003841301886,54.44993,41,112.31423,40,1.46592,0.5386833185481136,0.4703788566394905,0.2935749113752713
4120.0,7.380378235040015,174.11693568354588,54.06546,39,119.92389,4,1.15187,0.573320375499725,0.4637504721663728,0.2921883478588957
4121.0,7.342350937124763,176.5661404975097,54.09592,39,115.08492,28,1.01283,0.504388615770216,0.4550033190888675,0.295222772849421
4122.0,7.371796471350489,-10.432899187770076,53.56323,10,117.07247,47,0.11904,0.4723494366901108,0.4148267609151056,0.29286903699422145
4123.0,7.356103022139259,-22.372306347991596,52.61036,5,113.16904,36,0.25934,0.4694697187823686,0.3805802324392866,0.29411997869844525
4124.0,7.342095969604315,-19.47571705011589,52.53915,13,116.0092,36,1.6996,0.3989859250884324,0.3868386051407595,0.2952432774916013
4125.0,7.348608309646029,-23.00229816566413,52.64356,30,119.68335,9,1.11267,0.3430210752700987,0.3752115526466547,0.2947202199064486
4126.0,7.348187147618054,-43.61036994433385,50.54106,30,115.87434,40,1.3742,0.2594962684717228,0.3164575078051344,0.2947540047080941
4127.0,7.329830800303858,-43.44853353014396,48.97928,39,110.17494,1,0.2684,0.288418048339124,0.3179405082374796,0.29623217849264566
4128.0,7.302668650525813,-43.070133306925314,52.80785,39,123.4384,28,6.59412,0.2579802142699107,0.3178125233439223,0.2984399376637495
4129.0,7.292268572809306,-39.05339160412185,50.72295,39,114.8933,1,0.91155,0.2687588054546731,0.3285048529701446,0.29929180201844346
4130.0,7.330631631157958,-53.454375571093216,52.12604,39,115.76652,44,0.72402,0.2410392754555996,0.2871463552586205,0.29616745858246135
4131.0,7.326546556499676,-48.3853826506921,47.96233,39,122.76324,44,0.93202,0.3025605424379622,0.3011681111834711,0.2964978198144202
