F,K,theta,n_runs,mean_curv_over_27_streak_mean,mean_curv_over_27_streak_max,max_curv_over_119_streak_mean,max_curv_over_119_streak_max,turning_number_over_3.7_streak_mean,turning_number_over_3.7_streak_max,winding_number_over_3.4_streak_mean,winding_number_over_3.4_streak_max,density_over_2_streak_mean,density_over_2_streak_max,Rg_under_6_streak_mean,Rg_under_6_streak_max,winding_number_under_-3.4_streak_mean,winding_number_under_-3.4_streak_max,turning_number_under_-3.7_streak_mean,turning_number_under_-3.7_streak_max,Rg_mean,Rg_max,Rg_min,turning_number_mean,turning_number_max,turning_number_min,winding_number_mean,winding_number_max,winding_number_min,density_mean,density_max,density_min,direction_mean,mean_curv_mean,max_curv_max,min_curv_min,mean_neighbor_count,max_neighbor_count,max_neighbor_monomer,mean_neighbor_distance,min_neighbor_distance,mean_curv_times_over_27,max_curv_times_over_119,turning_number_times_over_3.7,winding_number_times_over_3.4,density_times_over_2,Rg_times_under_6,winding_number_times_under_-3.4,turning_number_times_under_-3.7,Rg_under_2_unique_streaks,winding_number_under_2_unique_streaks,turning_number_under_2_unique_streaks,mean_curv_over_27_unique_streaks,max_curv_over_119_unique_streaks,turning_number_over_3.7_unique_streaks,winding_number_over_3.4_unique_streaks,density_over_2_unique_streaks,mean_Rg_when_Rg_lessthan_6,min_Rg_when_Rg_lessthan_6,mean_degrees_when_Rg_lessthan_6,min_degrees_when_Rg_lessthan_6,mean_mean_curv_when_Rg_lessthan_6,min_mean_curv_when_Rg_lessthan_6,mean_max_curv_when_Rg_lessthan_6,min_max_curv_when_Rg_lessthan_6,mean_min_curv_when_Rg_lessthan_6,min_min_curv_when_Rg_lessthan_6,mean_max_curv_monomer_when_Rg_lessthan_6,min_max_curv_monomer_when_Rg_lessthan_6,mean_min_curv_monomer_when_Rg_lessthan_6,min_min_curv_monomer_when_Rg_lessthan_6,mean_turning_number_when_Rg_lessthan_6,min_turning_number_when_Rg_lessthan_6,mean_winding_number_when_Rg_lessthan_6,min_winding_number_when_Rg_lessthan_6,mean_density_when_Rg_lessthan_6,min_density_when_Rg_lessthan_6,mean_neighbor_count_when_Rg_lessthan_6,min_neighbor_count_when_Rg_lessthan_6,mean_max_neighbor_monomer_when_Rg_lessthan_6,min_max_neighbor_monomer_when_Rg_lessthan_6,mean_tail_direction_when_Rg_lessthan_6,min_tail_direction_when_Rg_lessthan_6,mean_head_and_tail_angle_diff_when_Rg_lessthan_6,min_head_and_tail_angle_diff_when_Rg_lessthan_6
80.0,5.0,10.0,5,2081.71512,4544.6,2071.9962,4535.0,723.63264,1694.4,725.35852,1696.4,2057.22808,4519.0,2078.82444,4541.8,0.0,0.0,0.0,0.0,3.209671105078324,14.472491456272738,2.512890257473335,2.122178391014758,3.2069517352590298,-1.2075662743763158,1.9908844333478624,3.0145671493385557,-0.876990120736802,2.265596089488335,2.5208503722481916,0.07598632429433287,-0.28800022104680434,30.6611073292,131.696424,0.0014260000000000002,4.60408,5.2,39.2,2.6352253195639515,0.7894583836357824,4620.6,4618.6,1694.4,1696.4,4520.0,4583.4,0.0,0.0,2.4,0.0,0.0,11.8,41.4,0.4,0.4,1.2,2.559795715306536,2.512890257473335,-0.05313000942636927,-179.9379844822828,31.598929890127437,26.626423999999997,128.09368334163742,102.46021599999999,3.682251290136258,0.002798,2.7980402195317033,1.4,38.72259581967039,4.6,2.2586613341054638,-0.20993251629046994,2.124079295197292,-0.13935175969649408,2.4553808777822668,0.44627571413453937,4.95501784100694,0.6,8.120591820374324,3.4,0.2836176688961152,-179.900170694696,-0.33674767832248437,-300.50651517655604
80.0,5.0,15.0,5,1979.0080000000003,4426.8,1924.0689200000002,4364.0,1911.1495199999997,4349.8,1914.58888,4353.8,1916.4147999999998,4356.4,1974.2037600000003,4421.6,0.0,0.0,0.0,0.0,3.312080728798827,14.478839555492746,2.4855024908066135,3.5073002516496223,3.991363257911362,-0.7070244799355957,3.3078137942785135,3.758529785073745,-0.43360638301687293,2.2696478249802903,2.5762742036901924,0.07591949203042639,-0.052045686042318275,28.866510510399998,131.40410000000003,0.000326,4.520639999999999,5.0,37.0,2.071156693073648,0.791632178105228,4563.8,4555.6,4349.8,4353.8,4377.2,4529.8,0.0,0.0,3.2,0.0,0.0,11.2,61.0,1.0,1.0,2.4,2.5563028875880898,2.4855024908066135,0.020088108505827297,-179.91667782227915,29.995637620685,23.620334000000003,127.71343296172613,95.157322,2.6432239162379356,0.0009720000000000001,1.5955632504943225,1.0,38.80216770925105,2.6,3.8433712047341912,0.5580639159073681,3.627920832968652,0.40932129868872663,2.4851785155529744,0.45438072267878854,4.907292796862371,0.8,6.479965587882934,2.8,-0.007290505672150588,-179.91438364704936,0.02737861417797801,-352.3495480331883
80.0,5.0,30.0,5,2420.2912,4919.0,2411.35668,4909.8,956.59424,1955.8,958.74916,1958.0,2384.19544,4882.2,2415.7340400000003,4914.4,0.0,0.0,0.0,0.0,2.663086322670834,14.485580247564656,2.487636698767546,3.3800751426864073,3.4724075884348173,-0.06362264549659027,3.183788087190524,3.254113932254371,-0.07440823380874165,2.4831203619894113,2.572420165772241,0.07584886743174615,0.41659362415286044,30.520022286,132.484318,0.0005499999999999999,4.79116,5.0,33.2,3.002580142547514,0.7945849778735695,4925.4,4945.6,1955.8,1958.0,4882.2,4914.4,0.0,0.0,1.0,0.0,0.0,2.6,10.8,0.4,0.4,1.0,2.5163774881788705,2.487636698767546,-0.09692539518330254,-179.88308340629948,30.736251499469507,26.971388,129.1708795099827,121.374672,1.6780589120679203,0.0005499999999999999,1.4984619570464903,1.0,33.84501714797884,7.0,3.4228547821574473,1.9758983139054327,3.224492106282387,1.999961000816453,2.5233028965506863,0.46110006568721296,4.837851650435293,3.4,9.074179466317199,8.4,0.11714766806376824,-179.91733073655018,-0.21407306324707093,-345.52881315313596
80.0,5.0,45.0,5,2301.97536,4796.4,1875.6821599999998,3908.2,1360.93748,2856.8,1364.56276,2860.6,2248.73892,4739.4,2298.89712,4793.2,0.0,0.0,0.0,0.0,2.8235583690418764,14.466651928546039,2.4672369400079606,3.4976438192356705,3.6898616584072608,-0.15030004098198443,3.2647823234840603,3.461768739082442,-0.08822985604098552,2.4623769399472244,2.6154534622159864,0.07604767311148582,0.36251796947689263,30.496806245200002,132.24107,0.000202,4.689920000000001,5.4,42.2,2.806069073216789,0.7932156039767031,4815.2,4589.6,2856.8,2860.6,4739.4,4793.2,0.0,0.0,1.0,0.0,0.0,3.8,206.0,0.6,0.6,1.0,2.507223510967659,2.4672369400079606,0.25934778478705833,-179.93950245826713,31.049975693787268,27.427355999999996,128.0654033721839,119.64487800000002,1.3549686854393377,0.00020600000000000002,3.2788339539659916,1.2,36.70517961995878,6.2,3.6180720409719243,1.8798015663193102,3.381122743683746,1.6787867488355286,2.559018918054771,0.4622431945097866,4.824492902426531,2.4,8.924364832918945,4.8,-0.04440096398192946,-179.90781588736823,0.30374874876898766,-315.9292755617301
80.0,5.0,60.0,5,2346.44572,4843.4,2340.8736799999997,4836.8,1865.5923199999997,3862.8,1871.0019200000002,3868.4,2289.55856,4783.4,2363.4957600000002,4861.0,0.0,0.0,0.0,0.0,2.7524411723865176,14.478317776144959,2.459998402343591,3.6635613445622517,3.8155435512845117,-0.04785243101631281,3.4705155643425214,3.591697535425503,-0.04580622308009636,2.498993533323401,2.6311213333322288,0.07592488154470144,-0.014931712560082633,30.968105128,132.586898,0.00011600000000000003,4.920920000000001,5.2,17.2,2.2396782570027,0.7898842750116148,4856.2,4952.4,3862.8,3868.4,4783.4,4861.4,0.0,0.0,1.2,0.0,0.0,3.2,20.4,0.8,0.8,1.0,2.509916814772319,2.459998402343591,0.336582824198849,-179.89907679375762,31.345863303184892,25.721538,129.53017600198672,121.185032,0.9907845159540691,0.00017800000000000004,2.2659991826726604,1.0,36.2372318472809,6.8,3.7381677839072553,2.38079487337962,3.5385521410140512,2.30898213882762,2.566242068150147,0.45017784025066865,4.960845779404153,3.4,7.676828769922354,5.4,0.6305056994413424,-179.8515478061248,-0.2939228752424934,-336.44124377516727
80.0,10.0,0.0,5,520.90132,1277.4,505.97080000000005,1251.8,0.0,0.0,0.0,0.0,509.05176,1248.4,533.05232,1318.0,505.79064,1245.6,505.1808400000001,1244.4,9.019157667938412,14.480043035246158,3.6407909037916086,-0.9966399600568809,1.099157588936286,-2.5390224459914323,-0.9372687126853272,0.9321126956274892,-2.279666436602127,0.7352614399130603,1.632819348044892,0.07590681455078928,-3.53967123766857,18.634358155999998,121.53595800000001,0.000174,1.64244,4.2,45.4,1.4523440990356338,0.8382850571890703,1281.0,1278.4,0.0,0.0,1248.8,1381.0,1245.6,1244.4,2.4,0.4,0.4,3.2,11.8,0.0,0.0,0.6,3.79936576371249,3.0005991911015926,0.023692447772188263,-177.565541972448,25.91026753974143,14.163795,106.55968011546165,41.463260000000005,2.2187390895325776,0.002635,7.670955436211966,1.0,32.5071736945707,1.0,-1.9468183704271127,-2.9182443930772286,-1.8284479748300484,-2.695502576833651,1.5421311576432495,0.44575486208992215,2.9492652064141645,0.0,8.854430196064456,2.0,-1.8625973267978975,-177.1642967971004,1.8862897745700842,-317.77976578057144
80.0,10.0,0.5,5,71.49796,528.4,70.39128000000001,524.6,45.81364,302.6,45.8742,302.8,70.71348,525.8,82.2208,576.4,0.0,0.0,0.0,0.0,10.41472575904953,14.473109366960767,4.272495362852906,0.3715064492115493,2.0494867598953355,-1.4513336689850829,0.35764395427075146,1.793453437235969,-1.1426468840431023,0.3866277928027312,1.3550555846424728,0.07597953494049171,-0.3509867041558916,16.535577066400002,117.48603,0.0,0.9896800000000001,3.8,47.8,1.6164944153503584,0.8868783900025704,556.0,550.6,302.6,302.8,525.8,630.4,0.0,0.0,1.4,0.0,0.0,3.2,11.6,0.2,0.2,0.4,3.606923938400548,3.0074684616584,-9.100851149187488,-179.8269196269307,26.654525915491707,16.05099,113.43567558663449,43.46471333333333,2.4516347938966683,0.0017800000000000001,7.263928994655252,1.0,31.113607946987837,1.0,2.137028113961932,-1.364815286138117,2.041959270671773,-1.2630023018014684,1.667704834701835,0.4452369317370774,3.324019726394028,0.0,10.797966496569849,2.0,-5.435171826440005,-170.25615186867594,-3.66567932274749,-285.0954118405377
80.0,10.0,1.0,5,274.02428000000003,742.4,266.82475999999997,732.2,0.0,0.0,0.0,0.0,265.50728,728.6,279.02012,788.8,0.0,0.0,0.0,0.0,9.966210789843178,14.479298374182553,4.365386573523402,0.4881574242221725,1.5980730260198128,-1.0246555011721596,0.4527388418406247,1.4329623219275962,-0.7427666394862902,0.47867350978008816,1.0939927641260228,0.07591477882140045,1.287216341360511,18.5090386596,124.81551200000001,2.0000000000000003e-06,1.16144,4.2,45.6,1.7749573913383638,0.8751034237369257,744.0,745.8,0.0,0.0,731.8,809.8,0.0,0.0,1.6,0.0,0.0,1.6,6.8,0.0,0.0,0.4,4.616535899838827,3.955337682521656,9.424781108112622,-176.12793134912454,25.882681002726436,16.2128075,95.28561003007658,44.72824249999999,1.564816309643388,0.0089025,11.586245683250102,1.0,28.020046890909978,1.25,0.8896547547357603,-0.1919454384290261,0.8197562890103434,-0.222051461500123,1.0406074511270642,0.443491615539187,2.083560066352722,0.0,11.607100077653046,2.0,0.8245530084555215,-179.64540047040012,8.600228099657098,-296.38364914985107
80.0,10.0,2.0,5,793.12836,2219.6,786.8468,2211.2,461.23127999999997,1334.8,461.54848000000004,1335.2,787.97596,2211.4,821.6249199999999,2280.8,323.1276,803.8,322.80612,803.4,7.251041955962934,14.476785398749424,2.8030455773504013,0.48811573877494574,2.7150669292259835,-1.603172626095477,0.4554117906368519,2.556234648402602,-1.3255772172658635,1.1919888078322607,2.21027887595996,0.07594115762016398,-6.527045116451565,21.743435220000002,130.01496600000002,8.400000000000001e-05,2.525,4.8,47.8,1.7741115944637038,0.8093668661677149,2263.2,2244.0,1334.8,1335.4,2211.4,2380.4,803.8,803.4,2.8,0.2,0.2,5.8,14.8,0.4,0.6,0.8,3.1780762765274533,2.8030455773504013,-3.32398012758856,-179.5568456333132,27.493751807101688,16.153928,115.70756364429346,46.433328,3.1000549621100233,0.0018459999999999998,3.816217053072436,1.0,35.04296242472001,1.2,1.2368579689563775,-1.0807560166246721,1.157564988567438,-1.0052624833128438,1.9563642320995882,0.44640144018270284,3.896304265560076,0.0,7.582176636951343,2.0,-0.1517552679640204,-179.04089131604687,-3.1722248596245395,-325.3952219530479
80.0,10.0,5.0,5,977.9434800000001,2727.8,955.32968,2684.6,256.82956,716.6,257.54663999999997,717.6,951.5495200000001,2680.8,994.00876,2761.2,101.56523999999999,450.6,101.47512,450.4,6.511683039514553,14.484962293536663,2.7192895500616157,0.44064675213534965,2.317620396159794,-1.9418536540004752,0.40889754024757174,2.1178285549019695,-1.5909085836186105,1.3875157631818504,2.2492447458498352,0.07585530950453324,-0.6235460915473251,25.243488994400003,129.535502,0.000358,2.8140400000000003,4.6,42.6,2.7841416449163203,0.8224259516487745,2774.6,2728.2,717.0,717.6,2683.4,2818.8,450.6,450.4,2.6,0.2,0.2,6.4,23.0,0.4,0.2,1.0,3.060353008235143,2.7192895500616157,-6.780479234097145,-178.57204178128197,32.077618281037246,20.005906,120.8789800527798,67.295478,3.1018382931065913,0.001994,7.2098202907026545,1.0,31.606125094489634,1.2,0.17248138019912887,-1.1462784469077678,0.1352130668434488,-1.0519169816752718,2.046156778107148,0.4498636359557177,3.91135086750093,0.0,10.030170873147691,2.0,4.779507027546554,-179.73045242564922,-11.559986261643697,-329.3744018823869
80.0,10.0,10.0,5,1190.3031600000002,3042.2,1165.20356,3003.6,390.69284,1242.4,391.35532,1243.4,1164.08464,3007.2,1201.0783999999999,3061.6,0.0,0.0,0.0,0.0,5.94134331940296,14.466921578527263,2.558822291724451,0.9858271194927912,3.091824690384013,-1.5167192820220432,0.9149425737886435,2.932289007880846,-0.9811573824191274,1.5472862132265799,2.4375782500947607,0.07604460384983688,-2.0085653008971436,24.997491184399998,130.35234599999998,0.00020600000000000002,3.2305599999999997,5.0,46.0,2.2800175299811682,0.805694073460695,3116.2,3105.6,1243.4,1244.2,3007.2,3082.8,0.0,0.0,2.4,0.0,0.0,16.2,66.0,0.6,0.6,1.0,2.883482841478614,2.558822291724451,1.979615956465225,-177.67550689356375,30.044906479418234,21.994058,124.38689416055914,88.258572,3.021614711563535,0.0019060000000000001,5.952801923301161,1.0,33.18542046460142,1.6,1.690522028926344,-0.5331180794537917,1.564725650484177,-0.5525361114814278,2.187927527309344,0.44936476835060873,4.318172780762234,0.0,8.949124433461746,2.0,12.746734554011086,-179.3268111675747,-10.76711859754586,-289.7856314707962
80.0,10.0,15.0,5,1256.42972,3326.6,1235.52448,3301.8,0.0037600000000000003,0.4,482.65312000000006,982.4,1221.16168,3277.8,1261.12168,3332.8,0.0,0.0,0.0,0.0,5.162206788193634,14.478523330181128,2.533008345736862,2.23957531685339,3.314277785746282,-0.5627144546578343,2.0645357154339314,3.0670124551768985,-0.2505028683152781,1.7198087261550015,2.481148560030193,0.07592287690591519,1.0580796614621568,29.597284670000004,132.3081,0.000746,3.5014000000000003,5.4,47.0,3.8238207841629674,0.80220405591262,3589.0,3567.2,18.6,982.4,3406.6,3523.4,0.0,0.0,4.6,0.0,0.0,15.4,99.6,18.4,0.2,1.8,2.6372128560465944,2.533008345736862,-0.19888137858998742,-179.87654163877679,35.22299929706089,21.46791,128.71122644951075,89.80086600000001,2.2994550560213716,0.0016640000000000001,4.478724475335709,1.0,30.487768557023323,1.8,3.099417600990784,0.3232969797955898,2.8773213311804495,0.15124603394607108,2.370418380242234,0.446830976108183,4.737315377100818,0.4,12.181441161267394,2.6,-0.06579277129368197,-179.8877698848455,-0.13308860729630548,-323.82485047900917
80.0,10.0,30.0,5,2050.46808,4511.6,2040.13232,4501.6,1175.2102399999999,2643.8,1177.85584,2646.8,2018.7416400000002,4478.2,2054.18744,4515.8,0.0,0.0,0.0,0.0,3.1561561939437492,14.468500807904997,2.4718980717706542,3.435620002434601,3.807639530981544,-0.43209209111888824,3.2144431767460455,3.5597824249547436,-0.1551272404686263,2.341591287003755,2.6047972757307947,0.07602799337162774,-2.3962653213903957,29.4204879652,132.22088200000002,0.000428,4.57924,5.0,39.6,2.4420817074020045,0.789735064811435,4626.4,4666.0,2643.8,2646.8,4488.8,4607.0,0.0,0.0,2.4,0.0,0.0,8.2,64.6,0.6,0.6,1.6,2.5333524025665173,2.4718980717706542,0.1608060518498026,-179.92482564232074,30.51988247943957,24.945346,128.88765813875034,101.905486,2.1451430380775585,0.000564,1.78948581499908,1.0,38.62844022789578,3.0,3.6947015879830283,0.8093196773711278,3.4654869498707006,0.7236626910326629,2.524107745249139,0.45949634880962026,4.884822300121888,1.6,7.554536082844139,3.8,0.16324601192004196,-179.88481142202653,-0.002439960070239666,-343.03951988071606
80.0,10.0,45.0,5,2105.1768,4545.6,2128.68444,4573.2,899.6829600000001,1897.0,1385.19648,2882.2,2089.7093200000004,4531.0,2106.09024,4546.8,0.0,0.0,0.0,0.0,3.1352308009279164,14.467001384768128,2.467578118003472,3.435508735102006,3.7429617804963558,-0.19600994410633107,3.2211158278489185,3.5056313766473166,-0.10691573153213677,2.373102545563196,2.614090206876895,0.07604379298957724,-2.9718051527480815,29.9506200256,131.994022,0.00016999999999999996,4.62232,5.2,17.8,2.4600584883360574,0.7946099456299653,4639.0,4746.0,1904.6,2882.2,4537.0,4621.2,0.0,0.0,1.4,0.0,0.0,3.6,66.6,8.2,0.6,1.8,2.5099302960523278,2.467578118003472,-0.8666226466850159,-179.90685210941697,31.20840332308702,26.64803,129.03404304769418,121.22977799999998,1.6056543163577506,0.00016999999999999996,3.3473055571714405,2.8,35.7730836395539,6.8,3.6591176367734577,2.227856452542648,3.4356134356034644,2.205316193630076,2.5497755706239715,0.45401121100423253,4.892213004339398,3.2,7.6972834304936395,5.8,0.5385673722268858,-179.9588884231194,-1.4051900189119013,-296.6829204807045
80.0,10.0,60.0,5,2030.4384400000004,4493.4,1745.3937999999998,3827.4,403.23608,918.4,738.5116399999999,1717.0,1993.71308,4451.0,2033.4173600000001,4497.4,0.0,0.0,0.0,0.0,3.3122353078582543,14.494137952133624,2.4936931591542075,3.1399718500447253,3.4864691876342007,-0.2245245343142485,2.911951713331257,3.2438523140044437,-0.11884357069701532,2.273013840505473,2.563416112357106,0.07575928999880707,0.6229559163624211,31.787532142000003,131.701184,0.00011200000000000001,4.5955200000000005,5.2,35.6,2.7493810271471197,0.7949548542457946,4510.2,4729.6,1686.2,1717.0,4451.0,4516.8,0.0,0.0,1.4,0.0,0.0,3.6,93.4,26.4,0.4,1.0,2.552005186726664,2.4936931591542075,-0.33155994496371777,-179.94749070043093,33.65236640832099,25.717276000000005,127.94582972821892,114.68823,0.9740686305674167,0.00012200000000000001,5.2972078253641985,1.8,31.94279495627128,6.8,3.4178974187438,1.7317612671629246,3.177284707251231,1.4947518054312054,2.4915657755567695,0.44883453649372473,4.907094158885762,2.4,9.067089796777298,6.0,-0.042731729333421106,-179.9302787562699,-0.2888282156302967,-303.2940256949112
80.0,50.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.758808445014642,14.484029734600568,11.011804120596214,8.49675176004018e-06,0.5203864790799402,-0.5301371130093617,4.7574211971540115e-05,0.3083184987899906,-0.30323769874924866,0.08442175737709427,0.1339910635909312,0.07586532702891083,-19.35168865544035,6.4897326396,39.335212,0.0,0.49772,1.0,2.0,0.9935192516031833,0.9729153618445745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,50.0,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.731708762665601,14.485825637561069,10.42252149279177,0.015736359894732162,0.5531319580264804,-0.4756446525689416,0.007563523899668781,0.3334420255171537,-0.30298848843065346,0.08484420787719552,0.1525556227056237,0.07584621669047893,-13.095122887803532,6.5114946348,39.79779,0.0,0.50104,1.0,2.0,0.9935979405918074,0.9672657492548993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,50.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72298076827328,14.482413650738044,10.577518558726965,0.01574102896198088,0.5502219955588394,-0.4347498194070769,0.00731291569852926,0.33382991483150937,-0.26317838627134693,0.08501471707637051,0.1466585721863403,0.07588212893518619,-19.93039870096111,6.5064090772,40.241672,0.0,0.50092,1.0,2.0,0.9936930399047922,0.97053203908766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,50.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77096241972589,14.483581611746349,11.523616538282456,0.00766592048971952,0.4879546259434555,-0.45162564188565,0.0031171072432031204,0.27474952086495213,-0.28071815361335617,0.0841979494648014,0.12027269279897976,0.07586991218947833,-10.935649383328244,6.540464351599999,40.592142,0.0,0.49223999999999996,1.0,2.0,0.9935182705199381,0.970613311492035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,50.0,5.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.633892814361086,14.483331243286505,9.949546282732438,0.0192700104734606,0.608096990226461,-0.4446904413466285,0.00740151082075156,0.33597935357349273,-0.2697222157501589,0.08639786301630809,0.16663096207866443,0.0758723722726739,-17.547790675629255,6.865244301599999,63.69664,0.0,0.49396000000000007,1.0,2.0,0.9935742415683929,0.9676833455026699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,50.0,10.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5054402330455,14.488795933098647,8.95921203578067,0.028666891775559877,0.6602233286150575,-0.38742547633592456,0.01074769628717576,0.33174442104789054,-0.2320374133466828,0.0887315795680237,0.20415425959299677,0.07581529782827032,-3.213919454278544,7.4375501268,109.26976200000001,0.0,0.49508,1.0,2.0,0.9936113405720611,0.9728364273659258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,50.0,15.0,5,0.0,0.0,0.0012799999999999999,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.126627024341659,14.489304260089753,7.302447187745348,0.05346367731596262,0.7174385767053668,-0.4140613656117301,0.020634007696530017,0.36240401287433666,-0.2191125368892391,0.0961056328208195,0.30279287747887784,0.07580981212171484,-13.768344709082323,8.361035342000001,121.77516400000002,0.0,0.49412,1.0,2.0,0.9936756610264116,0.9695508104709483,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80.0,50.0,30.0,5,0.0,0.0,0.060520000000000004,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.009,7.2,0.0,0.0,0.0,0.0,12.510439217327276,14.469323464249777,5.707269959495558,0.07028110728305395,0.7248006323714081,-0.40025508280591265,0.019194514182702842,0.46880676743456495,-0.1814147998295411,0.11457919037429383,0.49455661408895324,0.07601954944521064,-12.300956650034774,8.45136545,125.97268999999999,0.0,0.48360000000000003,1.6,30.4,0.9936639223934687,0.948659397279837,0.0,276.4,0.0,0.0,0.0,7.2,0.0,0.0,0.8,0.0,0.0,0.0,257.4,0.0,0.0,0.0,5.723448578365631,5.592750083273042,51.85063098274583,34.60132063590339,18.231774958333332,17.341305000000002,113.55122804166665,101.85448249999999,0.3320739583333333,0.0296625,24.733333333333334,16.0,24.075,6.75,0.406221983034974,0.3431733076094383,0.17084409853429533,0.04005441920295748,0.4888829458344168,0.45399923476690485,0.8166666666666665,0.0,10.2375,2.0,-65.90945512466354,-89.02719486047219,117.76008610740936,20.52110315775805
80.0,50.0,45.0,5,0.14596,28.8,0.19428,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.59792,65.6,0.0,0.0,0.0,0.0,11.87377310482888,14.493573172124957,3.4003710669384235,0.1310413377672457,1.3409500405490047,-0.4468791926309711,0.03877145879968916,1.2016268901748348,-0.18858615817266924,0.14655366161902644,1.4171277275031127,0.07576512653782996,-3.8830884494018947,8.461982869600002,127.42866599999999,0.0,0.5686399999999999,5.0,50.0,1.9999641613533405,0.8416899373529174,38.4,786.6,0.0,0.0,0.0,99.8,0.0,0.0,2.4,0.0,0.0,4.8,697.4,0.0,0.0,0.0,4.494272785192889,3.4003710669384235,24.85956408502785,-137.00431283814555,25.34179108349686,16.78961,115.92304899278335,90.64442599999998,0.5961193579917919,0.002332,20.30489823138845,3.8,25.16814628446939,1.0,0.7641389251696185,0.29109576703479934,0.5424378900755362,-0.053345785927795084,0.8777072027309671,0.44598264020226736,2.5856261327837213,0.0,24.728606408222486,2.0,-6.685450311909003,-170.41010069907279,31.545014396936846,-255.61806670150662
80.0,50.0,60.0,5,1.10192,58.6,0.6772,28.0,0.0,0.0,0.0,0.0,0.037919999999999995,8.6,26.06644,366.6,0.0,0.0,0.0,0.0,10.467968251354128,14.519547317139972,3.4568993123013003,0.35469929502312836,1.8592060337130305,-0.364090124241535,0.10564994423400169,1.2869326042387441,-0.15597909843585117,0.25092002551149123,1.5364408817441884,0.0754943318767671,-0.9418643531214697,10.4505150848,128.65930000000003,0.0,0.8846399999999999,4.6,50.0,3.3925688923122026,0.8355361939204464,146.8,1482.2,0.0,0.0,9.0,557.0,0.0,0.0,4.6,0.0,0.0,10.2,927.6,0.0,0.0,0.6,4.729623513321825,3.4568993123013003,0.9487557245743095,-163.90491363336915,21.0326031045687,12.604754,118.24610676881716,90.35837599999999,0.4840659572833057,0.00177,26.350888963215557,4.8,23.39259557445401,1.0,1.1166511745842262,0.5732274812366241,0.3122473874986297,-0.10285097538221064,0.8176732671444527,0.4434565571735278,1.7422454872689475,0.0,18.13803830084537,2.0,1.9959385667489933,-176.72064085978795,-1.0471828421746832,-266.45293945675405
80.0,75.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.978951521312684,14.491458385374287,12.06261542996956,0.0030310737815955995,0.3984262312912396,-0.3836245994862733,0.0014310992379462397,0.2396305894683013,-0.23690278415185703,0.0815989223050608,0.11002008878057794,0.07578739660199293,-6.358006500380312,5.2851156848,31.9103,0.0,0.49796000000000007,1.0,2.0,0.9934778752505782,0.9700163480783189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
